Sl.No.,Load,Biogas flow rate,methane fraction,Intake temperature,CO2,CO,HC,O2,Smoke,Nox,Pb (kW),ṁf1 (kg/s),ṁf2 (kg/s),% pilot fuel,% Energy of pilot,ɳBT (%),ɳvol (%),BSEC ,A/F Ratio,ER,Pm,Pm(CA),dp/dt,ID,CD,CA50,Max. HRR,BSFC,CO2,HC,CO,NOx
310,10,16,65,100,6.52,0.2,448,12.08,25,194,2.0952380952381,8.02373079167477E-05,0.000115786666667,40.9323951762871,0.361760984396281,23.0811921613026,78.9868981015398,4.33253184242613,16.2909549676569,0.527681413005495,45.4924691603204,365,2.98889725838104,25,84,34,67.8647854135925,0.381086655412775,6.52,2.19529638628225,21.1086190988678,2.19378862777519
311,10,16,80,100,5.94,0.19,493,11.67,22,242,2.12771428571429,6.50220680958386E-05,0.000142506666667,31.3315976075552,0.271772073168691,21.7288546816213,78.4852055432882,4.60217537763655,19.7809812413824,0.562554211246755,44.1324883116662,365,2.6582610362795,25,97,43,22.8580570265989,0.40480432367796,5.94,2.37596802347071,19.7224994302765,2.69145386962043
312,10,16,100,100,4.55,0.18,575,12.26,20,109,2.17590476190476,3.29525483304042E-05,0.000178133333333,15.6109674747921,0.131418789607917,21.2025363817457,79.1089638389723,4.71641685690468,29.5356266674227,0.569259073700005,39.152755162515,367,1.34092399724582,26,85,34,13.9700460223695,0.414852929164798,4.55,2.74879176622406,18.5336595341395,1.20248148167929
313,15,16,50,100,9.94,0.17,254,8.47,28,402,3.025,0.00014165521978,8.90666666666667E-05,61.3965246044526,0.565369358356092,29.4988130161297,77.062633329652,3.38996690969636,11.817271834425,0.638267821255586,54.3441354772964,365,5.04632629878396,23,66,31,41.7940723206245,0.298179262971729,9.94,0.827279619247784,11.9256541115065,3.02149976018421
314,15,16,65,100,8.72,0.17,286,8.91,26,507,3.05485714285714,0.00011242845462,0.000115786666667,49.2642441859354,0.442633577571104,29.3858662537203,76.7017882418094,3.40299649962981,14.1396370325786,0.641556785674635,49.9146816870926,365,4.00446463422646,24,80,31,33.014793852124,0.299325337144921,8.72,0.915261339950448,11.7177083866706,3.74425093616093
315,15,16,80,100,7.67,0.18,350,9.73,24,441,3.12871428571429,8.03310613437196E-05,0.000142506666667,36.0491295890323,0.315549528675672,30.0282078449626,76.7778708449397,3.33020207254145,18.0650982178449,0.624887680794927,50.4693023384439,368,3.92776180538822,24,80,30,32.3367748961354,0.292922387146922,7.67,1.10509400396838,12.2410412747267,3.21327333461575
316,15,16,100,100,5.84,0.18,356,9.36,21,372,3.26228571428571,4.09632571996028E-05,0.000178133333333,18.6964375392436,0.158298222806434,30.802291626641,76.7839366370031,3.24651169504251,27.606114690448,0.60598310292686,49.0232002162413,368,2.74152014264144,24,85,33,22.1856699581489,0.285561036506866,5.84,1.10374907773382,12.020085029772,2.66159025659236
317,20,16,50,100,11.33,0.32,184,5.85,37,820,3.96209523809524,0.000202404317959,8.90666666666667E-05,69.4423557181445,0.650167133625694,31.0963650825974,79.252830241934,3.21580994223545,10.5880943615377,0.786690247541303,68.8995544604567,362,10.0730970887793,20,85,33,81.4303463101535,0.282860530493736,11.33,0.466427857377366,17.471545159286,4.79687512185753
318,20,16,65,100,10.58,0.36,233,5.51,35,894,3.99352380952381,0.000165862484922,0.000115786666667,58.8897513045115,0.539487959940147,31.7372537627785,78.6291196156859,3.15087123629077,12.5373567495622,0.774558354189926,68.719451064405,363,9.93434753050459,21,69,25,80.6304780850916,0.277148564568188,10.58,0.578129168577816,19.2391615030188,5.11899118562464
319,20,16,80,100,9.81,0.36,234,5.68,33,996,4.07104761904762,0.000127511591963,0.000142506666667,47.2233220857238,0.422546201546399,32.9617448796934,77.1318075077186,3.03381997418488,15.4417671044773,0.757691021754205,53.0524303123371,367,3.95325807382607,23,90,37,31.6469695996579,0.266852812428303,9.81,0.561640629721529,18.6105770795299,5.51670677714638
320,20,16,100,100,8.06,0.31,244,6.01,32,1008,4.19047619047619,8.36544311498682E-05,0.000178133333333,31.9550576838499,0.2774780328869,33.9611596402274,78.62704703597,2.94454020591066,22.7927013706322,0.718009230423094,60.45035607453,366,4.25369342099762,23,69,34,33.6078805935782,0.258999822646559,8.06,0.585285011246697,16.0159958941404,5.57976631150698
321,0,0,0,35,2.1,0.12,61,17.67,32.6,36,0,9.53757225433526E-05,0,100,1,0,89.3896766435975,#DIV/0!,87.6856646152285,0.165363404196423,37.7268994507421,367,1.11367925284009,27,34,19,12.5961743254251,#DIV/0!,2.1,#DIV/0!,#DIV/0!,#DIV/0!
322,5,0,0,35,3.32,0.11,53,15.95,37.7,127,1.03452380952381,0.000126923076923,0,100,1,19.9149571217593,90.8794697199648,5.02135150925025,64.9820774654508,0.223138449331806,47.5137285338152,364,2.97659896258466,25,63,28,25.5954053809942,0.441674780915287,3.32,0.692388445190489,30.9514718604747,3.82873726585742
323,10,0,0,35,4.44,0.09,52,14.33,42.3,268,1.9852380952381,0.000169265490357,0,100,1,28.656533502116,91.6653747384876,3.48960560748271,47.1571345754935,0.307482635035576,52.6749796721586,363,4.07468728099284,24,84,34,33.4920903421979,0.306943417389996,4.44,0.344562222407546,12.8446272258434,4.09804773395957
324,15,0,0,35,6.15,0.08,51,11.88,46.8,599,2.93385714285714,0.000226772952172,0,100,1,31.6101958375219,92.3379103253852,3.16353623729525,34.9328810666025,0.415081709760914,60.1927327716145,362,6.35414333707448,22,96,41,51.3964285629057,0.278262569738636,6.15,0.228592702452304,7.72319236037949,6.19579315696515
325,20,0,0,35,7.81,0.16,70,9.19,57.6,929,3.82171428571429,0.000285072563925,0,100,1,32.7553520235303,92.693472185769,3.05293620194231,27.2533480166032,0.532044723135167,66.6597280238311,366,9.51808958667552,20,91,38,76.6988797925525,0.268534263267013,7.81,0.238074576378042,11.7205945293805,7.29136092709453
326,22,0,0,35,8.77,0.38,100,7.82,66.8,967,4.20158095238095,0.00031976744186,0,100,1,32.1039130272907,92.3755527040915,3.11488508939682,24.1997441902627,0.599179887440065,,,,,,,,0.273983246721769,8.77,0.30950344995683,25.3316669810821,6.90668852557511
327,23,0,0,35,8.89,0.51,87,7.59,70.4,941,4.38533333333333,0.00034375,0,100,1,31.1701850403961,91.4107430907151,3.20819397993311,22.2396126984415,0.651989771432312,,,,,,,,0.282190635451505,8.89,0.255762041925783,32.2925018452712,6.38387483957988
